,교량명,시도명,시군구명,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량높이
1357,신촌교,경기도,가평군,37.934209,127.54267,37.934465,127.542675,4.0
1358,신포교,경기도,가평군,37.675192,127.499565,37.675194,127.500099,5.5
1359,심곡1교,경기도,포천시,37.942766,127.189102,37.94273,127.189517,4.0
1360,심곡2교,경기도,포천시,37.942355,127.192715,37.942358,127.192857,3.0
1361,양회교,경기도,연천군,38.025506,126.914303,38.025914,126.914645,5.0
1362,역말교,경기도,가평군,37.804218,127.350559,37.804411,127.350996,4.0
1363,오금교1,경기도,파주시,37.81332,126.714105,37.813718,126.71455,5.0
1364,월문교,경기도,남양주시,37.605758,127.254488,37.605894,127.254934,6.0
1365,유동교,경기도,가평군,37.748994,127.514493,37.749066,127.514359,2.7
1366,유촌교,경기도,연천군,38.036994,126.99861,38.03745900000001,126.998739,7.2
1367,이화교,경기도,가평군,37.798048,127.518233,37.798173,127.518415,3.6
1368,일영교,경기도,양주시,37.711305,126.934557,37.711419,126.934688,2.0
1369,임진교,경기도,연천군,38.05546,127.015205,38.05670300000001,127.018521,15.0
1370,전흥교,경기도,파주시,37.801779,126.718108,37.801869,126.718131,2.5
1371,창현교,경기도,남양주시,37.643851,127.303331,37.6442,127.30323500000002,3.0
1372,청룡교,경기도,남양주시,37.740997,127.284519,37.741072,127.284404,3.0
1373,초성과선교,경기도,연천군,37.984898,127.070559,37.987127,127.073901,7.0
1374,충만교,경기도,가평군,37.936477,127.54338,37.936701,127.543321,5.1
1375,화악교,경기도,가평군,37.9364,127.559983,37.936518,127.559554,4.0
1376,한성교,경기도,포천시,37.806364,127.176266,37.806762,127.177511,15.0
1377,대전4교,경기도,연천군,38.009805,127.092739,38.010218,127.093196,3.0
1378,축구교,경기도,연천군,38.161868,127.113609,38.161784,127.11392,4.0
1379,대전5교,경기도,연천군,38.012295,127.096553,38.012437,127.096783,11.0
1380,화악6교,경기도,가평군,37.974067,127.52671200000002,37.974378,127.526272,12.0
1381,화악5교,경기도,가평군,37.979011,127.526371,37.979144,127.526849,19.0
1382,화악4교,경기도,가평군,37.984732,127.526881,37.98492,127.526605,7.0
1383,무리울교,경기도,포천시,37.965414,127.330816,37.966427,127.330213,5.0
1384,마진교,경기도,남양주시,37.557485,127.304102,37.557916,127.304067,5.0
1385,밧세우개1교,경기도,양주시,37.805256,126.912616,37.805208,126.912788,3.5
1386,신상교,경기도,가평군,37.84489600000001,127.35583,37.845832,127.355433,5.0
1387,도하2교,경기도,양주시,37.85882,127.01219,37.859303,127.011914,2.8
1388,운암교,경기도,양주시,37.863637,127.0122,37.864565,127.012609,7.0
1389,대모시교,경기도,양주시,37.830211,126.994818,37.83037,126.994842,4.0
1390,도하교,경기도,양주시,37.843029,127.002341,37.843253,127.002526,4.5
1391,도하1교,경기도,양주시,37.852701,127.011242,37.85312,127.011545,2.5
1392,가곡교,경기도,남양주시,37.686164,127.309187,37.68634,127.309307,2.0
1393,가산교,경기도,포천시,37.836892,127.15589,37.837003,127.155146,5.4
1394,갈곡1교,경기도,파주시,37.845278,126.893301,37.845513,126.89398,7.5
1395,갈곡2교,경기도,파주시,37.850513,126.904503,37.8503,126.904844,4.0
1396,갈곡2교,경기도,파주시,37.847815,126.899024,37.848366,126.899772,5.0
1397,갈곡3교,경기도,파주시,37.850208,126.904624,37.850124,126.909103,8.5
1398,갈곡4교,경기도,파주시,37.850443,126.924156,37.85088,126.926623,20.0
1399,갈곡IC교,경기도,파주시,37.846062,126.896023,37.846107,126.896152,5.1
1400,갈곡교,경기도,파주시,37.848856,126.897323,37.84895,126.897916,5.0
1401,갈곡천교,경기도,파주시,37.847359,126.895351,37.847022,126.895719,2.0
1402,강서교,경기도,연천군,37.986535,127.096339,37.986154,127.097418,5.0
1403,강씨봉교,경기도,가평군,37.968687,127.410164,37.968599,127.41078,8.0
1404,개척2교,경기도,양주시,37.814649,126.91317,37.814725,126.913239,4.0
1405,개척교,경기도,파주시,37.84663,126.912252,37.846732,126.912215,2.5
1406,경신IC교,경기도,양주시,37.864738,126.980071,37.865081,126.980454,3.2
1407,경신교,경기도,양주시,37.866098,126.992773,37.866458,126.992762,6.0
1408,고비교,경기도,양주시,37.75471,126.969333,37.754871,126.969449,5.0
1409,고산교,경기도,파주시,37.749247,126.798925,37.749454,126.798083,5.0
1410,광신교,경기도,파주시,37.782848,126.84568,37.782956,126.845924,7.0
1411,구읍교,경기도,포천시,37.884357,127.222359,37.884061,127.222391,3.0
1412,구한산교,경기도,양주시,37.910319,126.999895,37.910341,126.999474,4.0
1413,권율교,경기도,양주시,37.73243400000001,126.949935,37.732658,126.950109,2.7
1414,금승교,경기도,파주시,37.82122800000001,126.744742,37.821523,126.744895,4.3
1415,내곡대교,경기도,남양주시,37.692369,127.162906,37.692607,127.164899,2.5
1416,능안1교,경기도,양주시,37.816959,126.990517,37.817118,126.990589,4.0
1417,단촌교,경기도,양주시,37.803259,126.974767,37.803056,126.974928,5.6
1418,답곡1교,경기도,연천군,38.17989,127.088034,38.179844,127.08838,4.0
1419,대동교,경기도,양주시,37.738605,126.954881,37.738725,126.955093,4.0
1420,대성3교,경기도,가평군,37.695948,127.381518,37.696241,127.382124,10.0
1421,덕도1교,경기도,양주시,37.855198,126.963842,37.855332,126.964107,5.0
1422,덕도2교,경기도,양주시,37.86205800000001,126.975294,37.862285,126.975725,2.0
1423,덕도IC교,경기도,양주시,37.853616,126.959191,37.853851,126.960401,6.5
1424,덕도IC램프B교,경기도,양주시,37.853895,126.959776,37.853948,126.960055,5.0
1425,덕도IC램프C교,경기도,양주시,37.85361,126.960151,37.853663,126.960347,2.0
1426,덕도교,경기도,양주시,37.852675,126.951595,37.852818,126.952015,2.5
1427,덕도교,경기도,양주시,37.854423,126.957462,37.854499,126.95713700000002,15.0
1428,돌고개교,경기도,양주시,37.738971,126.95574,37.739022,126.955899,5.0
1429,두천교,경기도,연천군,38.005329,126.890141,38.005474,126.890673,2.5
1430,등원육교,경기도,파주시,37.753562,126.801536,37.757464,126.805098,10.0
1431,말미교,경기도,양주시,37.871526,126.996375,37.871516,126.996662,3.0
1432,매곡교,경기도,양주시,37.895652,126.964509,37.895791,126.964949,3.0
1433,묵은1교,경기도,양주시,37.85237100000001,127.03613500000002,37.852255,127.036226,3.0
1434,문산천1호교,경기도,양주시,37.776159,126.940221,37.776212,126.940494,2.0
1435,발운리교,경기도,양주시,37.871284,126.998831,37.871282,126.999472,6.0
1436,방미교,경기도,파주시,37.860217,126.837004,37.860289,126.837262,4.0
1437,방아교,경기도,연천군,38.17469000000001,127.097349,38.174462,127.09824,3.0
1438,방아교1,경기도,양주시,37.793177,126.996355,37.793228000000006,126.996693,6.0
1439,방아다리교,경기도,연천군,38.180908,127.080835,38.180942,127.080776,3.0
1440,백마교,경기도,파주시,37.746009,126.856631,37.746264,126.856789,5.0
1441,백석교,경기도,양주시,37.812705,126.978045,37.812902,126.977905,3.0
1442,백운교,경기도,포천시,38.083235,127.42399,38.083191,127.424286,3.0
1443,법원교,경기도,파주시,37.84506,126.890334,37.845089,126.89172,9.0
1444,부곡3새마을교,경기도,양주시,37.733706,126.977935,37.734213,126.977941,6.0
1445,부곡교,경기도,양주시,37.720467,126.975355,37.720666,126.97561,6.0
1446,부곡교1,경기도,파주시,37.822434,126.817801,37.821752,126.818234,4.4
1447,비룡대교,경기도,연천군,37.98589000000001,126.917802,37.98817,126.918813,15.0
1448,비성교,경기도,양주시,37.748819,126.965956,37.748927,126.96617,4.0
1449,산정1교,경기도,포천시,38.070367,127.294144,38.07031,127.294544,5.0
1450,산정2교,경기도,포천시,38.071514,127.30095,38.07155,127.301587,5.9
1451,산정3교,경기도,포천시,38.069703,127.306242,38.069446,127.306634,4.3
1452,삼산교,경기도,포천시,38.025402,127.262423,38.02541,127.262745,6.5
1453,삼정교,경기도,포천시,37.961745,127.130616,37.96135200000001,127.130769,4.5
1454,상수1교,경기도,양주시,37.870285,126.98928,37.870436,126.989495,2.5
1455,상수IC교,경기도,양주시,37.871792,126.990269,37.872087,126.991301,2.2
1456,서원교,경기도,포천시,37.843178,127.180596,37.843293,127.180692,4.9
1457,석수교,경기도,양주시,37.749835,126.967305,37.749992,126.967444,4.0
1458,석우교,경기도,양주시,37.843255,126.966171,37.843405,126.96613899999998,2.1
1459,석우교1,경기도,양주시,37.837241,126.974272,37.83738,126.974489,4.0
1460,석현교,경기도,양주시,37.730491,126.948958,37.73079600000001,126.949047,2.2
1461,성지1교,경기도,남양주시,37.693533,127.202035,37.693332,127.203099,5.0
1462,성지교,경기도,남양주시,37.69481500000001,127.196512,37.69441,127.198477,2.5
1463,세낭골교,경기도,양주시,37.82249,126.991557,37.822634,126.991713,4.5
1464,수암교,경기도,파주시,37.847082,126.88656,37.846985,126.88671200000002,3.0
1465,식현교,경기도,파주시,37.94860900000001,126.894957,37.948998,126.895332,2.0
1466,신북교,경기도,포천시,37.938225,127.222924,37.936752,127.223858,7.5
1467,신촌교1,경기도,남양주시,37.69418,127.341778,37.693929,127.342429,4.0
1468,신한산교,경기도,양주시,37.91022,126.999525,37.910199,126.999951,5.0
1469,안고령1교,경기도,양주시,37.776754,126.93658,37.776903,126.936803,4.0
1470,양지교,경기도,남양주시,37.693887,127.18988799999998,37.694016,127.190558,7.0
1471,양진교,경기도,가평군,37.713974,127.485373,37.714008,127.48519,5.0
1472,연평교,경기도,남양주시,37.692638,127.183302,37.692691,127.183516,5.0
1473,연평대교,경기도,남양주시,37.708939,127.183503,37.70948900000001,127.184024,4.0
1474,영장2교,경기도,파주시,37.775873,126.910429,37.775954,126.910756,4.0
1475,오류동1교,경기도,가평군,37.693931,127.363865,37.693931,127.364131,10.0
1476,오현IC교,경기도,파주시,37.849836,126.919368,37.849846,126.91966,5.1
1477,용암4교,경기도,양주시,37.851704,127.036874,37.85162,127.037054,3.0
1478,용정1교,경기도,남양주시,37.675779,127.171498,37.676014,127.171514,4.5
1479,용정3교,경기도,남양주시,37.679365,127.172118,37.679843,127.172224,2.5
1480,운담교,경기도,포천시,37.969719,127.327582,37.970116,127.326922,3.5
1481,운수1교,경기도,남양주시,37.702019,127.31713899999998,37.701951,127.319526,17.0
1482,운수교,경기도,남양주시,37.702846,127.30763600000002,37.702162,127.310571,26.9
1483,울대교,경기도,양주시,37.719275,126.974908,37.719623,126.974871,7.0
1484,원덕둔교,경기도,포천시,37.967328,127.114783,37.966654,127.115001,4.0
1485,입암교,경기도,양주시,37.890993,126.994691,37.891641,126.995021,3.0
1486,자일교,경기도,포천시,38.112428,127.300412,38.112554,127.300519,2.0
1487,장군교,경기도,양주시,37.734586,126.950776,37.734816,126.950849,4.0
1488,장진교,경기도,연천군,38.028046,127.051404,38.0282,127.049024,11.0
1489,장천교,경기도,양주시,37.724357,126.976657,37.72456500000001,126.976611,7.0
1490,장현대교,경기도,남양주시,37.714331,127.182565,37.713245,127.183016,4.1
1491,적목1교,경기도,가평군,37.96324,127.44933799999998,37.963119,127.450282,3.0
1492,제2비금교,경기도,남양주시,37.755982,127.274041,37.756097,127.274186,2.0
1493,종현교,경기도,포천시,37.98275200000001,127.097735,37.982251,127.098129,8.0
1494,중산교,경기도,파주시,37.774642,126.920521,37.77427700000001,126.920594,4.0
1495,지청교,경기도,포천시,37.958082,127.334949,37.958074,127.335403,3.0
1496,직사교,경기도,포천시,37.98432800000001,127.099334,37.98506,127.099675,6.0
1497,칠팔교,경기도,연천군,38.065938,127.095523,38.065757,127.095785,4.0
1498,탑골3교,경기도,양주시,37.850993,127.04032,37.851025,127.040518,30.0
1499,팔팔교,경기도,양주시,37.740962,126.956286,37.741121,126.956262,3.0
1500,향동1교,경기도,양주시,37.853449,127.011721,37.853669,127.011848,4.8
1501,호명교,경기도,파주시,37.833663,126.851433,37.833845,126.851524,5.0
1502,호명교1,경기도,가평군,37.716669,127.459077,37.716841,127.458844,3.0
1503,호성교,경기도,양주시,37.743002,126.956314,37.74313400000001,126.956518,3.0
1504,호수교,경기도,포천시,38.066053,127.314849,38.065834,127.315278,4.2
1505,황지교,경기도,연천군,38.049089,127.031618,38.048842,127.031832,2.0
1506,효촌1교,경기도,양주시,37.851547,126.943226,37.85121,126.9449,7.0
1507,효촌1교,경기도,양주시,37.873179,126.959823,37.873089,126.959882,3.0
1508,효촌2교,경기도,양주시,37.875813,126.958464,37.87563400000001,126.958468,3.0
1509,효촌3교,경기도,양주시,37.877647,126.960423,37.877751,126.960447,3.0
1510,효촌천교,경기도,양주시,37.86638,126.981653,37.868045,126.983467,4.3
1511,신산1교,경기도,양주시,37.892506,126.97219,37.893245,126.97139,8.4
1512,은현교,경기도,양주시,37.868981,127.022108,37.86815900000001,127.022848,5.0
1513,임월교,경기도,파주시,37.857414,126.775193,37.858971,126.776433,13.4
1514,장남교,경기도,파주시,37.968674,126.896574,37.970778,126.8917,3.0
1515,주월교,경기도,파주시,37.800026,126.818531,37.801006,126.818677,6.0
1516,봉일천교,경기도,파주시,37.74048300000001,126.80680900000002,37.741747,126.807153,9.0
1517,간파교,경기도,연천군,37.954136,127.004432,37.954466,127.004799,4.0
1518,백학교,경기도,연천군,38.033654,126.91968,38.03383400000001,126.920018,4.0
1519,양수대교,경기도,남양주시,37.547811,127.310988,37.54577800000001,127.315945,14.0
1520,어룡교,경기도,남양주시,37.577779,127.236295,37.577849,127.236478,2.0
1521,하판교,경기도,가평군,37.910405,127.341745,37.910579,127.341643,10.9
1522,봉암램프교,경기도,파주시,37.80361,126.792997,37.804892,126.794049,5.0
1523,덕은3교,경기도,파주시,37.802235,126.789384,37.802908,126.790535,5.0
1524,선유1천1교,경기도,연천군,38.105923,127.034191,38.105957,127.034268,3.0
1525,용미1교,경기도,파주시,37.735657,126.88248,37.735567,126.882753,9.0
1526,램프교,경기도,파주시,37.728218,126.890739,37.72884000000001,126.891146,13.0
1527,진관교,경기도,남양주시,37.657817,127.154919,37.657297,127.155131,11.0
1528,덕은1교,경기도,파주시,37.799788,126.786796,37.799924,126.786944,7.0
1529,덕은1교 R-1,경기도,파주시,37.799717,126.786961,37.799793,126.787058,5.0
1530,덕은1교 R-2,경기도,파주시,37.799914,126.7867,37.799992,126.786783,5.0
1531,덕은2교,경기도,파주시,37.800844,126.78773,37.801043,126.787928,5.3
1532,용상교,경기도,파주시,37.781585,126.772597,37.78168400000001,126.772818,10.5
1533,선곡교,경기도,연천군,38.103751,127.030524,38.103802,127.030607,3.0
1534,적목2교,경기도,가평군,37.964849,127.444304,37.96497700000001,127.445078,5.0
1535,연풍교(금촌방향),경기도,파주시,37.829179,126.852668,37.827866,126.85086499999998,5.0
1536,연풍교(법원방향),경기도,파주시,37.82774000000001,126.850978,37.829017,126.852867,5.0
1537,문산천교(금촌방향),경기도,파주시,37.805405,126.84036100000002,37.803958,126.839762,5.0
1538,문산천교(법원방향),경기도,파주시,37.803936,126.839875,37.805387,126.84052,5.0
1539,방축교(금촌방향),경기도,파주시,37.809225,126.843583,37.80821,126.842484,5.0
1540,방축교(법원방향),경기도,파주시,37.808111,126.842649,37.809085,126.843686,5.0
1541,감악1교(백학방향),경기도,파주시,37.924014,126.951315,37.924793,126.950354,5.0
1542,감악1교(양주방향),경기도,파주시,37.924687,126.950092,37.923879,126.95121,5.0
1543,감악3교(백학방면),경기도,파주시,37.933642,126.943656,37.935123,126.942961,5.0
1544,감악3교(양주방향),경기도,파주시,37.934925,126.942654,37.933441,126.943378,5.0
1545,감악4교(백학방향),경기도,파주시,37.938858,126.943291,37.940282,126.943876,5.0
1546,감악4교(양주방향),경기도,파주시,37.94021400000001,126.943529,37.939011,126.94299,5.0
1547,감악5교(백학방향),경기도,파주시,37.942633,126.944278,37.943998,126.943981,5.0
1548,감악5교(양주방향),경기도,파주시,37.943939,126.943748,37.942629,126.94408500000002,5.0
1549,감악6교(백학방향),경기도,파주시,37.945637,126.942632,37.946798,126.940145,5.0
1550,감악6교(양주방향),경기도,파주시,37.946708,126.9401,37.945516,126.942507,5.0
1551,감악7교(백학방향),경기도,파주시,37.94742700000001,126.936379,37.947939,126.934558,5.0
1552,감악7교(양주방향),경기도,파주시,37.947804,126.934484,37.947296,126.936356,5.0
1553,오산교(금촌방향),경기도,파주시,37.76478400000001,126.823736,37.764097,126.82201299999998,5.0
1554,오산교(법원방향),경기도,파주시,37.763907,126.821974,37.764613,126.823714,5.0
1555,감악RAMP-B교,경기도,파주시,37.948032,126.93478,37.947874,126.935303,5.0
1556,포천천교,경기도,포천시,37.858269,127.17189,37.857627,127.173882,5.0
1557,대회산교,경기도,포천시,38.089889,127.220786,38.08781,127.222347,5.0
1558,대능1교(금촌방향),경기도,파주시,37.834872,126.858922,37.833663,126.857504,5.0
1559,대능1교(법원방향),경기도,파주시,37.833456,126.857811,37.834764,126.859092,5.0
1560,광탄1교,경기도,파주시,37.781889,126.839968,37.781525,126.839992,5.0
1561,광탄2교,경기도,파주시,37.783637,126.840075,37.783917,126.840055,5.0
